collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-09-04T00:47:03.086780+00:00,fUST,1788480300000,6.6e-07,71.26,429361459.75988746,359695697.39968437,69133310.20853545,"[1788480300000, null, null, 6.6e-07, 71.26, null, null, 429361459.75988746, 359695697.39968437, null, null, 69133310.20853545, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T01:47:03.833953+00:00,fUST,1788483900000,6.6e-07,70.82,428551489.2741621,358803426.6589755,70701965.4551472,"[1788483900000, null, null, 6.6e-07, 70.82, null, null, 428551489.2741621, 358803426.6589755, null, null, 70701965.4551472, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T02:47:02.989599+00:00,fUST,1788487500000,6.6e-07,71.75,424678332.4414896,354964743.3663912,67636990.06594428,"[1788487500000, null, null, 6.6e-07, 71.75, null, null, 424678332.4414896, 354964743.3663912, null, null, 67636990.06594428, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T03:47:03.232253+00:00,fUST,1788491100000,6.6e-07,71.73,425213368.1289596,355683988.576661,67759842.46662132,"[1788491100000, null, null, 6.6e-07, 71.73, null, null, 425213368.1289596, 355683988.576661, null, null, 67759842.46662132, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T04:47:03.657516+00:00,fUST,1788494700000,6.6e-07,71.87,423350950.0481555,353803979.9320936,67712629.74070463,"[1788494700000, null, null, 6.6e-07, 71.87, null, null, 423350950.0481555, 353803979.9320936, null, null, 67712629.74070463, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T05:47:03.151497+00:00,fUST,1788498300000,6.6e-07,71.95,422530492.1069728,352982309.41128635,69098552.32975689,"[1788498300000, null, null, 6.6e-07, 71.95, null, null, 422530492.1069728, 352982309.41128635, null, null, 69098552.32975689, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T06:47:03.674058+00:00,fUST,1788501900000,6.6e-07,71.93,422322562.17365885,352768924.55738086,69591114.12633418,"[1788501900000, null, null, 6.6e-07, 71.93, null, null, 422322562.17365885, 352768924.55738086, null, null, 69591114.12633418, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T07:47:03.206774+00:00,fUST,1788505500000,6.6e-07,71.92,422646428.2940735,353081631.2191859,69270029.4775673,"[1788505500000, null, null, 6.6e-07, 71.92, null, null, 422646428.2940735, 353081631.2191859, null, null, 69270029.4775673, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T08:47:04.303045+00:00,fUST,1788509100000,6.6e-07,72.47,417117334.90511465,360613919.13792115,69390196.06255457,"[1788509100000, null, null, 6.6e-07, 72.47, null, null, 417117334.90511465, 360613919.13792115, null, null, 69390196.06255457, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T09:47:03.065730+00:00,fUST,1788512700000,6.6e-07,72.18,418256496.69212854,361762874.88023424,73257657.50999764,"[1788512700000, null, null, 6.6e-07, 72.18, null, null, 418256496.69212854, 361762874.88023424, null, null, 73257657.50999764, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T10:47:03.141690+00:00,fUST,1788516300000,6.6e-07,70.98,418887390.9973539,362306408.0657805,73198043.84056571,"[1788516300000, null, null, 6.6e-07, 70.98, null, null, 418887390.9973539, 362306408.0657805, null, null, 73198043.84056571, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T11:47:03.718379+00:00,fUST,1788519900000,6.6e-07,70.88,418934488.93645394,362424756.37880313,73252244.05457585,"[1788519900000, null, null, 6.6e-07, 70.88, null, null, 418934488.93645394, 362424756.37880313, null, null, 73252244.05457585, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T12:47:03.552886+00:00,fUST,1788523500000,6.6e-07,70.04,419036908.9900617,362522367.01537174,73549612.45052762,"[1788523500000, null, null, 6.6e-07, 70.04, null, null, 419036908.9900617, 362522367.01537174, null, null, 73549612.45052762, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T13:47:04.055075+00:00,fUST,1788527100000,6.6e-07,70.86,415074408.7253285,358499183.76075447,73845674.41194768,"[1788527100000, null, null, 6.6e-07, 70.86, null, null, 415074408.7253285, 358499183.76075447, null, null, 73845674.41194768, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T14:47:04.603655+00:00,fUST,1788530700000,6.6e-07,71.65,413739282.76370496,356293456.0236872,77712339.87036905,"[1788530700000, null, null, 6.6e-07, 71.65, null, null, 413739282.76370496, 356293456.0236872, null, null, 77712339.87036905, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T15:47:03.933500+00:00,fUST,1788534300000,6.7e-07,72.81,403209573.66775626,346196518.29360133,83985939.66192818,"[1788534300000, null, null, 6.7e-07, 72.81, null, null, 403209573.66775626, 346196518.29360133, null, null, 83985939.66192818, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T16:47:04.053356+00:00,fUST,1788537900000,6.7e-07,72.82,403363607.69592094,346565848.5071367,88151860.71327513,"[1788537900000, null, null, 6.7e-07, 72.82, null, null, 403363607.69592094, 346565848.5071367, null, null, 88151860.71327513, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T17:47:03.610892+00:00,fUST,1788541500000,6.6e-07,70.18,408119923.68018407,354218724.45553505,71720182.4469854,"[1788541500000, null, null, 6.6e-07, 70.18, null, null, 408119923.68018407, 354218724.45553505, null, null, 71720182.4469854, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T18:47:04.154994+00:00,fUST,1788545100000,6.6e-07,70.12,407729019.5931995,353809587.916657,83923131.61604483,"[1788545100000, null, null, 6.6e-07, 70.12, null, null, 407729019.5931995, 353809587.916657, null, null, 83923131.61604483, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T19:47:04.385395+00:00,fUST,1788548700000,6.6e-07,69.74,408455778.88184786,354017246.06086254,83538395.79550746,"[1788548700000, null, null, 6.6e-07, 69.74, null, null, 408455778.88184786, 354017246.06086254, null, null, 83538395.79550746, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T20:47:04.606855+00:00,fUST,1788552300000,6.6e-07,69.68,408625543.4507083,354158600.7651372,98143723.8411205,"[1788552300000, null, null, 6.6e-07, 69.68, null, null, 408625543.4507083, 354158600.7651372, null, null, 98143723.8411205, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T21:47:04.251232+00:00,fUST,1788555900000,6.6e-07,69.51,408969355.751212,354530092.044925,98248360.41314621,"[1788555900000, null, null, 6.6e-07, 69.51, null, null, 408969355.751212, 354530092.044925, null, null, 98248360.41314621, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T22:47:03.756260+00:00,fUST,1788559500000,6.6e-07,69.47,408902050.1514304,354452617.6045474,98311393.50707164,"[1788559500000, null, null, 6.6e-07, 69.47, null, null, 408902050.1514304, 354452617.6045474, null, null, 98311393.50707164, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-04T23:47:03.475323+00:00,fUST,1788563100000,6.6e-07,69.82,409146787.96816254,354697457.4411823,98441794.85183764,"[1788563100000, null, null, 6.6e-07, 69.82, null, null, 409146787.96816254, 354697457.4411823, null, null, 98441794.85183764, null, null, null, null, null, null, null, null, null, null, null, null]"
