collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-09-10T00:47:03.504140+00:00,fUST,1788998700000,6.7e-07,74.61,408114003.8825473,347729104.5159901,108714224.36828859,"[1788998700000, null, null, 6.7e-07, 74.61, null, null, 408114003.8825473, 347729104.5159901, null, null, 108714224.36828859, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-10T01:47:03.796503+00:00,fUST,1789002300000,6.7e-07,74.3,408809894.3021994,348401141.1635971,108147198.64004765,"[1789002300000, null, null, 6.7e-07, 74.3, null, null, 408809894.3021994, 348401141.1635971, null, null, 108147198.64004765, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-10T02:47:04.044924+00:00,fUST,1789005900000,6.7e-07,75.01,407059966.2292809,346634078.88752824,108626919.10309722,"[1789005900000, null, null, 6.7e-07, 75.01, null, null, 407059966.2292809, 346634078.88752824, null, null, 108626919.10309722, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-10T03:47:03.762252+00:00,fUST,1789009500000,6.7e-07,73.71,408805634.0580703,348364693.1283732,108388447.1091119,"[1789009500000, null, null, 6.7e-07, 73.71, null, null, 408805634.0580703, 348364693.1283732, null, null, 108388447.1091119, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-10T04:47:03.484332+00:00,fUST,1789013100000,6.7e-07,73.77,408747240.00326455,348297599.9009184,108459648.46030211,"[1789013100000, null, null, 6.7e-07, 73.77, null, null, 408747240.00326455, 348297599.9009184, null, null, 108459648.46030211, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-10T05:47:03.391302+00:00,fUST,1789016700000,6.7e-07,73.83,408476745.0343759,348025268.20978385,108481729.47434936,"[1789016700000, null, null, 6.7e-07, 73.83, null, null, 408476745.0343759, 348025268.20978385, null, null, 108481729.47434936, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-10T06:47:03.630838+00:00,fUST,1789020300000,6.7e-07,73.68,408579709.9296632,348113355.82222384,108442322.72223389,"[1789020300000, null, null, 6.7e-07, 73.68, null, null, 408579709.9296632, 348113355.82222384, null, null, 108442322.72223389, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-10T07:47:03.456277+00:00,fUST,1789023900000,6.7e-07,73.6,409115090.06881946,348450754.9000564,108703713.62063013,"[1789023900000, null, null, 6.7e-07, 73.6, null, null, 409115090.06881946, 348450754.9000564, null, null, 108703713.62063013, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-10T08:47:04.580066+00:00,fUST,1789027500000,6.7e-07,73.78,408509166.0010394,347967897.60336775,107691554.94800735,"[1789027500000, null, null, 6.7e-07, 73.78, null, null, 408509166.0010394, 347967897.60336775, null, null, 107691554.94800735, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-10T09:47:03.693213+00:00,fUST,1789031100000,6.7e-07,73.49,408983202.05405325,348441770.8837755,107051918.78523974,"[1789031100000, null, null, 6.7e-07, 73.49, null, null, 408983202.05405325, 348441770.8837755, null, null, 107051918.78523974, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-10T10:47:04.244923+00:00,fUST,1789034700000,6.7e-07,73.64,408675754.4404671,348124427.712199,107839063.150341,"[1789034700000, null, null, 6.7e-07, 73.64, null, null, 408675754.4404671, 348124427.712199, null, null, 107839063.150341, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-10T11:47:03.690178+00:00,fUST,1789038300000,6.7e-07,73.72,409133138.72501224,348580089.9730273,106921298.09172744,"[1789038300000, null, null, 6.7e-07, 73.72, null, null, 409133138.72501224, 348580089.9730273, null, null, 106921298.09172744, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-10T12:47:04.229168+00:00,fUST,1789041900000,6.7e-07,73.6,409774888.99652934,349020308.0193913,107093769.11291973,"[1789041900000, null, null, 6.7e-07, 73.6, null, null, 409774888.99652934, 349020308.0193913, null, null, 107093769.11291973, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-10T13:47:04.541230+00:00,fUST,1789045500000,6.7e-07,73.47,410337208.59316057,349597454.91216403,105978870.17087673,"[1789045500000, null, null, 6.7e-07, 73.47, null, null, 410337208.59316057, 349597454.91216403, null, null, 105978870.17087673, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-10T14:47:03.984140+00:00,fUST,1789049100000,6.7e-07,72.42,413455351.94997084,352719043.15799445,103155578.06752633,"[1789049100000, null, null, 6.7e-07, 72.42, null, null, 413455351.94997084, 352719043.15799445, null, null, 103155578.06752633, null, null, null, null, null, null, null, null, null, null, null, null]"
