collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-09-16T00:47:03.336525+00:00,fETH,1789517100000,7.8e-07,37.43,18417.86244449,15210.17916115,2200.73981483,"[1789517100000, null, null, 7.8e-07, 37.43, null, null, 18417.86244449, 15210.17916115, null, null, 2200.73981483, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-16T01:47:03.317657+00:00,fETH,1789520700000,7.4e-07,35.82,18254.41527546,15035.64474274,2520.58106501,"[1789520700000, null, null, 7.4e-07, 35.82, null, null, 18254.41527546, 15035.64474274, null, null, 2520.58106501, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-16T02:47:03.393550+00:00,fETH,1789524300000,7.4e-07,35.67,18270.58339075,15045.27108978,2590.78518752,"[1789524300000, null, null, 7.4e-07, 35.67, null, null, 18270.58339075, 15045.27108978, null, null, 2590.78518752, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-16T03:47:03.759139+00:00,fETH,1789527900000,3.2e-07,31.18,17215.63118789,15058.52742062,2697.57180725,"[1789527900000, null, null, 3.2e-07, 31.18, null, null, 17215.63118789, 15058.52742062, null, null, 2697.57180725, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-16T04:47:03.720664+00:00,fETH,1789531500000,3.2e-07,31.12,17218.90093601,15060.66081943,2886.27077871,"[1789531500000, null, null, 3.2e-07, 31.12, null, null, 17218.90093601, 15060.66081943, null, null, 2886.27077871, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-16T05:47:03.586426+00:00,fETH,1789535100000,3.2e-07,30.92,17184.54203713,15025.50972055,2726.02474248,"[1789535100000, null, null, 3.2e-07, 30.92, null, null, 17184.54203713, 15025.50972055, null, null, 2726.02474248, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-16T06:47:04.553647+00:00,fETH,1789538700000,3.2e-07,30.89,17190.10368233,15029.34247349,2757.53927015,"[1789538700000, null, null, 3.2e-07, 30.89, null, null, 17190.10368233, 15029.34247349, null, null, 2757.53927015, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-16T07:47:03.369014+00:00,fETH,1789542300000,3.2e-07,31.12,17177.76041069,15015.50963252,2755.44521733,"[1789542300000, null, null, 3.2e-07, 31.12, null, null, 17177.76041069, 15015.50963252, null, null, 2755.44521733, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-16T08:47:03.546700+00:00,fETH,1789545900000,3e-07,31.44,17384.77685172,14989.96366267,2649.54779767,"[1789545900000, null, null, 3e-07, 31.44, null, null, 17384.77685172, 14989.96366267, null, null, 2649.54779767, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-16T09:47:03.466391+00:00,fETH,1789549500000,1.94e-06,40.91,19093.1085604,15872.47642939,1586.10281645,"[1789549500000, null, null, 1.94e-06, 40.91, null, null, 19093.1085604, 15872.47642939, null, null, 1586.10281645, null, null, null, null, null, null, null, null, null, null, null, null]"
