collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-08-26T00:47:03.691572+00:00,fETH,1787702700000,1.5e-07,28.8,9874.63674212,9619.31284323,7942.5857056,"[1787702700000, null, null, 1.5e-07, 28.8, null, null, 9874.63674212, 9619.31284323, null, null, 7942.5857056, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T01:47:03.960721+00:00,fETH,1787706300000,1.5e-07,28.65,9879.96398745,9624.64008856,8571.04166974,"[1787706300000, null, null, 1.5e-07, 28.65, null, null, 9879.96398745, 9624.64008856, null, null, 8571.04166974, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T02:47:03.374927+00:00,fETH,1787709900000,1.5e-07,28.75,9880.28436159,9624.9604627,8586.99695601,"[1787709900000, null, null, 1.5e-07, 28.75, null, null, 9880.28436159, 9624.9604627, null, null, 8586.99695601, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T03:47:03.997189+00:00,fETH,1787713500000,1.5e-07,28.82,9881.28905658,9625.96515769,7995.21641399,"[1787713500000, null, null, 1.5e-07, 28.82, null, null, 9881.28905658, 9625.96515769, null, null, 7995.21641399, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T04:47:03.510925+00:00,fETH,1787717100000,1.5e-07,29.18,9872.82943366,9617.50553477,8013.33172359,"[1787717100000, null, null, 1.5e-07, 29.18, null, null, 9872.82943366, 9617.50553477, null, null, 8013.33172359, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T05:47:03.715160+00:00,fETH,1787720700000,1.5e-07,29.18,9871.17662981,9615.85273092,8601.63038554,"[1787720700000, null, null, 1.5e-07, 29.18, null, null, 9871.17662981, 9615.85273092, null, null, 8601.63038554, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T06:47:03.688107+00:00,fETH,1787724300000,1.5e-07,29.22,9869.83269599,9614.5087971,8600.09695319,"[1787724300000, null, null, 1.5e-07, 29.22, null, null, 9869.83269599, 9614.5087971, null, null, 8600.09695319, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T07:47:03.758597+00:00,fETH,1787727900000,1.5e-07,29.39,9860.31316582,9604.98926693,8606.40601168,"[1787727900000, null, null, 1.5e-07, 29.39, null, null, 9860.31316582, 9604.98926693, null, null, 8606.40601168, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T08:47:04.049633+00:00,fETH,1787731500000,1.5e-07,28.78,9870.29377758,9614.96987869,8606.98609405,"[1787731500000, null, null, 1.5e-07, 28.78, null, null, 9870.29377758, 9614.96987869, null, null, 8606.98609405, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T09:47:04.166377+00:00,fETH,1787735100000,1.4e-07,28.14,10103.11303459,9847.7891357,8259.22240691,"[1787735100000, null, null, 1.4e-07, 28.14, null, null, 10103.11303459, 9847.7891357, null, null, 8259.22240691, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T10:47:04.860883+00:00,fETH,1787738700000,1.4e-07,28.51,10060.66708371,9805.34318482,7822.25865907,"[1787738700000, null, null, 1.4e-07, 28.51, null, null, 10060.66708371, 9805.34318482, null, null, 7822.25865907, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T11:47:04.047269+00:00,fETH,1787742300000,1.4e-07,28.29,10108.74093642,9853.41703753,8362.51283085,"[1787742300000, null, null, 1.4e-07, 28.29, null, null, 10108.74093642, 9853.41703753, null, null, 8362.51283085, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T12:47:04.135153+00:00,fETH,1787745900000,1.4e-07,28.44,10106.50745501,9851.18355612,8255.2711751,"[1787745900000, null, null, 1.4e-07, 28.44, null, null, 10106.50745501, 9851.18355612, null, null, 8255.2711751, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T13:47:03.844671+00:00,fETH,1787749500000,1.4e-07,28.34,10109.60463063,9854.202594,7778.25369569,"[1787749500000, null, null, 1.4e-07, 28.34, null, null, 10109.60463063, 9854.202594, null, null, 7778.25369569, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T14:47:04.126850+00:00,fETH,1787753100000,1.5e-07,31.01,9823.56373628,9568.16169965,8058.84205558,"[1787753100000, null, null, 1.5e-07, 31.01, null, null, 9823.56373628, 9568.16169965, null, null, 8058.84205558, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T15:47:03.884135+00:00,fETH,1787756700000,1.5e-07,30.66,9828.94030182,9573.53826519,7907.66125804,"[1787756700000, null, null, 1.5e-07, 30.66, null, null, 9828.94030182, 9573.53826519, null, null, 7907.66125804, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T16:47:03.907817+00:00,fETH,1787760300000,1.5e-07,30.63,9825.76148735,9570.35945072,8669.54842614,"[1787760300000, null, null, 1.5e-07, 30.63, null, null, 9825.76148735, 9570.35945072, null, null, 8669.54842614, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T17:47:03.456465+00:00,fETH,1787763900000,1.5e-07,30.59,9825.23728166,9569.83524503,8093.12157582,"[1787763900000, null, null, 1.5e-07, 30.59, null, null, 9825.23728166, 9569.83524503, null, null, 8093.12157582, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T18:47:03.619704+00:00,fETH,1787767500000,1.5e-07,30.22,9829.13483392,9573.73279729,8434.80421939,"[1787767500000, null, null, 1.5e-07, 30.22, null, null, 9829.13483392, 9573.73279729, null, null, 8434.80421939, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T19:47:04.166315+00:00,fETH,1787771100000,1.5e-07,29.79,9841.12667333,9585.7246367,8651.05774523,"[1787771100000, null, null, 1.5e-07, 29.79, null, null, 9841.12667333, 9585.7246367, null, null, 8651.05774523, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T20:47:04.815476+00:00,fETH,1787774700000,1.5e-07,29.61,9835.3547287,9579.95269207,8036.02973251,"[1787774700000, null, null, 1.5e-07, 29.61, null, null, 9835.3547287, 9579.95269207, null, null, 8036.02973251, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-08-26T21:47:04.292100+00:00,fETH,1787778300000,1.5e-07,29.05,9833.77744793,9578.05354904,8075.59573449,"[1787778300000, null, null, 1.5e-07, 29.05, null, null, 9833.77744793, 9578.05354904, null, null, 8075.59573449, null, null, null, null, null, null, null, null, null, null, null, null]"
