collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-09-07T00:47:03.374739+00:00,fUST,1788739500000,6.7e-07,72.2,403483317.7787499,342901091.9492392,101447928.00657049,"[1788739500000, null, null, 6.7e-07, 72.2, null, null, 403483317.7787499, 342901091.9492392, null, null, 101447928.00657049, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T01:47:03.947532+00:00,fUST,1788743100000,6.7e-07,72.7,403668113.5545196,343081150.4957168,101298863.32728028,"[1788743100000, null, null, 6.7e-07, 72.7, null, null, 403668113.5545196, 343081150.4957168, null, null, 101298863.32728028, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T02:47:03.750284+00:00,fUST,1788746700000,6.7e-07,72.73,403996450.49902415,343099605.89462334,101235243.70748486,"[1788746700000, null, null, 6.7e-07, 72.73, null, null, 403996450.49902415, 343099605.89462334, null, null, 101235243.70748486, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T03:47:03.590255+00:00,fUST,1788750300000,6.7e-07,72.71,403448171.0316977,342888561.06629694,101641520.26454423,"[1788750300000, null, null, 6.7e-07, 72.71, null, null, 403448171.0316977, 342888561.06629694, null, null, 101641520.26454423, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T04:47:03.591496+00:00,fUST,1788753900000,6.7e-07,72.61,403704506.5191074,343143388.2448164,101272746.05028935,"[1788753900000, null, null, 6.7e-07, 72.61, null, null, 403704506.5191074, 343143388.2448164, null, null, 101272746.05028935, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T05:47:04.565774+00:00,fUST,1788757500000,6.7e-07,73.2,401726219.4161553,341109985.8856415,103177748.7789704,"[1788757500000, null, null, 6.7e-07, 73.2, null, null, 401726219.4161553, 341109985.8856415, null, null, 103177748.7789704, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T06:47:03.619365+00:00,fUST,1788761100000,6.7e-07,72.74,404112810.2025698,343136045.97268456,101992216.29019223,"[1788761100000, null, null, 6.7e-07, 72.74, null, null, 404112810.2025698, 343136045.97268456, null, null, 101992216.29019223, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T07:47:04.051523+00:00,fUST,1788764700000,6.7e-07,72.65,404127758.0898322,343179119.7873855,102044788.93003519,"[1788764700000, null, null, 6.7e-07, 72.65, null, null, 404127758.0898322, 343179119.7873855, null, null, 102044788.93003519, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T08:47:04.155936+00:00,fUST,1788768300000,6.7e-07,72.65,404262810.2711571,343226552.33913916,114077465.94313957,"[1788768300000, null, null, 6.7e-07, 72.65, null, null, 404262810.2711571, 343226552.33913916, null, null, 114077465.94313957, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T09:47:04.449016+00:00,fUST,1788771900000,6.7e-07,72.84,403913351.4216302,343246763.4310774,114149039.19370392,"[1788771900000, null, null, 6.7e-07, 72.84, null, null, 403913351.4216302, 343246763.4310774, null, null, 114149039.19370392, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T10:47:04.045883+00:00,fUST,1788775500000,6.7e-07,73.35,403979460.85778356,343270580.59900963,114161611.04645744,"[1788775500000, null, null, 6.7e-07, 73.35, null, null, 403979460.85778356, 343270580.59900963, null, null, 114161611.04645744, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T11:47:04.363176+00:00,fUST,1788779100000,6.7e-07,74.09,402887831.578571,341855104.3990307,115032019.46281356,"[1788779100000, null, null, 6.7e-07, 74.09, null, null, 402887831.578571, 341855104.3990307, null, null, 115032019.46281356, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T12:47:03.801333+00:00,fUST,1788782700000,6.7e-07,73.93,403805546.68791735,342832780.82699966,114055325.46502395,"[1788782700000, null, null, 6.7e-07, 73.93, null, null, 403805546.68791735, 342832780.82699966, null, null, 114055325.46502395, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T13:47:05.058450+00:00,fUST,1788786300000,6.6e-07,74.23,403803846.11363816,342892716.4503715,113970875.32572383,"[1788786300000, null, null, 6.6e-07, 74.23, null, null, 403803846.11363816, 342892716.4503715, null, null, 113970875.32572383, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T14:47:03.865686+00:00,fUST,1788789900000,6.6e-07,74.87,402714861.3242152,342004143.59738594,114991396.31849211,"[1788789900000, null, null, 6.6e-07, 74.87, null, null, 402714861.3242152, 342004143.59738594, null, null, 114991396.31849211, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T15:47:03.888817+00:00,fUST,1788793500000,6.7e-07,75.35,400486884.3715581,341942630.2934167,117121122.71652557,"[1788793500000, null, null, 6.7e-07, 75.35, null, null, 400486884.3715581, 341942630.2934167, null, null, 117121122.71652557, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T16:47:04.246053+00:00,fUST,1788797100000,6.6e-07,75.04,403130193.9270464,342960270.0749405,107561216.93976662,"[1788797100000, null, null, 6.6e-07, 75.04, null, null, 403130193.9270464, 342960270.0749405, null, null, 107561216.93976662, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T17:47:04.855923+00:00,fUST,1788800700000,6.6e-07,75.1,402719900.3711594,342294649.2021856,114689558.12552945,"[1788800700000, null, null, 6.6e-07, 75.1, null, null, 402719900.3711594, 342294649.2021856, null, null, 114689558.12552945, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T18:47:04.223463+00:00,fUST,1788804300000,6.6e-07,74.48,404845424.91846293,354459947.7995845,112829707.07898276,"[1788804300000, null, null, 6.6e-07, 74.48, null, null, 404845424.91846293, 354459947.7995845, null, null, 112829707.07898276, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T19:47:03.599812+00:00,fUST,1788807900000,6.6e-07,74.05,404770392.0746874,354496148.6132169,112676315.63033377,"[1788807900000, null, null, 6.6e-07, 74.05, null, null, 404770392.0746874, 354496148.6132169, null, null, 112676315.63033377, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T20:47:04.172864+00:00,fUST,1788811500000,6.6e-07,75.43,403080593.3695457,352834825.2258461,112887678.38847613,"[1788811500000, null, null, 6.6e-07, 75.43, null, null, 403080593.3695457, 352834825.2258461, null, null, 112887678.38847613, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T21:47:03.877832+00:00,fUST,1788815100000,6.6e-07,74.58,404666755.443596,354768652.7191899,112366184.46043351,"[1788815100000, null, null, 6.6e-07, 74.58, null, null, 404666755.443596, 354768652.7191899, null, null, 112366184.46043351, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T22:47:03.690840+00:00,fUST,1788818700000,6.6e-07,74.7,404680618.624102,354782615.23418254,112549752.63424975,"[1788818700000, null, null, 6.6e-07, 74.7, null, null, 404680618.624102, 354782615.23418254, null, null, 112549752.63424975, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-07T23:47:04.284434+00:00,fUST,1788822300000,6.6e-07,72.56,408985626.6719432,358993099.24362934,108344407.525699,"[1788822300000, null, null, 6.6e-07, 72.56, null, null, 408985626.6719432, 358993099.24362934, null, null, 108344407.525699, null, null, null, null, null, null, null, null, null, null, null, null]"
