collected_at,market,mts,frr,avg_period,funding_amount,funding_amount_used,funding_below_threshold,payload_json
2026-09-18T00:47:02.697339+00:00,fUSD,1789689900000,8.4e-07,86.16,5975509969.2380495,5946121990.168392,273891122.850375,"[1789689900000, null, null, 8.4e-07, 86.16, null, null, 5975509969.2380495, 5946121990.168392, null, null, 273891122.850375, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-18T01:47:03.212136+00:00,fUSD,1789693500000,8.4e-07,86.13,5979149600.141739,5948566720.794697,278843006.29145646,"[1789693500000, null, null, 8.4e-07, 86.13, null, null, 5979149600.141739, 5948566720.794697, null, null, 278843006.29145646, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-18T02:47:03.206137+00:00,fUSD,1789697100000,8.4e-07,86.21,5976981576.553604,5946396448.148798,279117732.9696158,"[1789697100000, null, null, 8.4e-07, 86.21, null, null, 5976981576.553604, 5946396448.148798, null, null, 279117732.9696158, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-18T03:47:03.135116+00:00,fUSD,1789700700000,8.4e-07,86.01,5980923342.996959,5949383144.415637,272367489.8357343,"[1789700700000, null, null, 8.4e-07, 86.01, null, null, 5980923342.996959, 5949383144.415637, null, null, 272367489.8357343, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-18T04:47:02.924074+00:00,fUSD,1789704300000,8.4e-07,86.14,5994525392.179753,5959752801.40415,255588939.62725505,"[1789704300000, null, null, 8.4e-07, 86.14, null, null, 5994525392.179753, 5959752801.40415, null, null, 255588939.62725505, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-18T05:47:03.184608+00:00,fUSD,1789707900000,8.4e-07,85.99,6011578843.1041565,5977316865.092248,229724079.98984635,"[1789707900000, null, null, 8.4e-07, 85.99, null, null, 6011578843.1041565, 5977316865.092248, null, null, 229724079.98984635, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-18T06:47:02.767099+00:00,fUSD,1789711500000,8.4e-07,85.97,5980981937.170097,5945741515.798018,246331912.68834576,"[1789711500000, null, null, 8.4e-07, 85.97, null, null, 5980981937.170097, 5945741515.798018, null, null, 246331912.68834576, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-18T07:47:03.248624+00:00,fUSD,1789715100000,8.4e-07,85.85,5981825052.251331,5947266868.666476,239667414.66500932,"[1789715100000, null, null, 8.4e-07, 85.85, null, null, 5981825052.251331, 5947266868.666476, null, null, 239667414.66500932, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-18T08:47:02.927236+00:00,fUSD,1789718700000,8.4e-07,87.03,6091172678.716536,5926870017.376207,137001443.643518,"[1789718700000, null, null, 8.4e-07, 87.03, null, null, 6091172678.716536, 5926870017.376207, null, null, 137001443.643518, null, null, null, null, null, null, null, null, null, null, null, null]"
2026-09-18T09:47:03.675288+00:00,fUSD,1789722300000,8.5e-07,88.44,6069528229.823523,5966358964.963753,202948622.9664151,"[1789722300000, null, null, 8.5e-07, 88.44, null, null, 6069528229.823523, 5966358964.963753, null, null, 202948622.9664151, null, null, null, null, null, null, null, null, null, null, null, null]"
